Brand,cluster,Listing Price,Sale Price,Discount,Rating,Reviews,Brand_Encoded
Adidas ORIGINALS,0,8999,8999,0,2.4,80,2
Adidas SPORT PERFORMANCE,1,2799,2799,0,2.6,76,3
Adidas SPORT PERFORMANCE,1,2799,2799,0,2.7,81,3
Adidas SPORT PERFORMANCE,1,2799,2799,0,3.4,33,3
Adidas SPORT PERFORMANCE,1,2799,2799,0,4.1,75,3
Adidas ORIGINALS,0,11999,11999,0,2.0,15,2
Adidas SPORT PERFORMANCE,0,15999,6400,60,1.5,43,3
Adidas SPORT PERFORMANCE,1,8999,5399,40,4.0,88,3
Adidas CORE / NEO,1,999,499,50,3.8,22,1
Adidas CORE / NEO,1,4599,4599,0,2.2,26,1
Adidas CORE / NEO,1,2699,2699,0,4.7,7,1
Adidas ORIGINALS,1,7999,3200,60,2.4,50,2
Adidas SPORT PERFORMANCE,1,7999,4799,40,3.6,74,3
Adidas CORE / NEO,1,5599,5599,0,1.0,56,1
Adidas SPORT PERFORMANCE,1,3999,2399,40,3.3,46,3
Adidas SPORT PERFORMANCE,1,6599,3959,40,2.5,64,3
Adidas SPORT PERFORMANCE,1,4799,2879,40,3.0,61,3
Adidas ORIGINALS,0,12999,7799,40,3.5,11,2
Adidas SPORT PERFORMANCE,1,4999,4999,0,3.3,97,3
Adidas SPORT PERFORMANCE,1,4999,4999,0,4.5,51,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,4.2,57,3
Adidas ORIGINALS,1,7599,3799,50,4.8,13,2
Adidas ORIGINALS,0,12999,12999,0,3.8,50,2
Adidas ORIGINALS,0,13999,13999,0,2.0,65,2
Adidas ORIGINALS,0,12999,12999,0,4.7,3,2
Adidas ORIGINALS,1,3599,3599,0,0.0,81,2
Adidas ORIGINALS,0,11999,11999,0,5.0,50,2
Adidas ORIGINALS,0,11999,11999,0,2.6,54,2
Adidas ORIGINALS,0,11999,11999,0,3.6,80,2
Adidas CORE / NEO,1,2499,1749,30,2.0,98,1
Adidas ORIGINALS,0,8999,8999,0,4.8,87,2
Adidas SPORT PERFORMANCE,0,15999,11199,30,3.8,70,3
Adidas CORE / NEO,1,4999,4999,0,2.8,30,1
Adidas SPORT PERFORMANCE,1,6599,6599,0,2.5,75,3
Adidas CORE / NEO,1,7999,3999,50,4.1,24,1
Adidas ORIGINALS,0,14999,6000,60,3.4,63,2
Adidas ORIGINALS,0,12999,5200,60,4.3,49,2
Adidas CORE / NEO,1,5599,2799,50,4.1,52,1
Adidas CORE / NEO,1,2999,1499,50,3.1,5,1
Adidas ORIGINALS,1,7999,3999,50,3.6,70,2
Adidas ORIGINALS,0,7999,7999,0,3.4,61,2
Adidas SPORT PERFORMANCE,1,5999,2999,50,4.7,46,3
Adidas ORIGINALS,1,7999,3999,50,3.2,33,2
Adidas ORIGINALS,1,7999,3999,50,3.9,26,2
Adidas ORIGINALS,1,7999,3999,50,2.7,14,2
Adidas CORE / NEO,1,6599,3299,50,2.6,68,1
Adidas CORE / NEO,1,6599,3299,50,4.1,94,1
Adidas ORIGINALS,1,7599,3799,50,2.2,16,2
Adidas ORIGINALS,1,7999,3999,50,4.0,33,2
Adidas ORIGINALS,1,7999,3999,50,3.8,48,2
Adidas ORIGINALS,1,7999,3999,50,2.8,16,2
Adidas ORIGINALS,1,7599,3799,50,2.5,75,2
Adidas ORIGINALS,1,7599,3799,50,4.3,47,2
Adidas ORIGINALS,1,5999,2999,50,1.0,13,2
Adidas ORIGINALS,1,5999,2999,50,2.0,49,2
Adidas ORIGINALS,1,7599,3799,50,3.6,44,2
Adidas ORIGINALS,1,7999,3999,50,4.3,76,2
Adidas CORE / NEO,1,7999,3999,50,3.1,41,1
Adidas ORIGINALS,1,5599,2799,50,0.0,41,2
Adidas ORIGINALS,0,11999,5999,50,4.5,50,2
Adidas CORE / NEO,1,2999,2999,0,2.8,94,1
Adidas CORE / NEO,1,3799,3799,0,2.0,94,1
Adidas CORE / NEO,1,5599,2240,60,3.0,2,1
Adidas SPORT PERFORMANCE,1,6599,3959,40,2.7,67,3
Adidas CORE / NEO,1,4599,2759,40,2.9,24,1
Adidas SPORT PERFORMANCE,1,6599,3959,40,4.8,46,3
Adidas ORIGINALS,1,7999,4799,40,4.3,90,2
Adidas SPORT PERFORMANCE,0,11999,7199,40,0.0,40,3
Adidas SPORT PERFORMANCE,1,4599,4599,0,3.7,12,3
Adidas SPORT PERFORMANCE,1,4599,4599,0,1.5,52,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,3.3,40,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,2.0,0,3
Adidas SPORT PERFORMANCE,1,6599,6599,0,4.5,78,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,4.4,70,3
Adidas ORIGINALS,0,10999,10999,0,5.0,32,2
Adidas SPORT PERFORMANCE,1,4599,4599,0,3.8,26,3
Adidas ORIGINALS,1,7999,3999,50,4.7,26,2
Adidas CORE / NEO,1,5999,2999,50,3.0,88,1
Adidas ORIGINALS,0,13999,6999,50,4.1,88,2
Adidas CORE / NEO,1,999,499,50,2.7,87,1
Adidas CORE / NEO,1,3799,1899,50,4.3,77,1
Adidas ORIGINALS,0,13999,6999,50,2.5,70,2
Adidas SPORT PERFORMANCE,1,4999,2499,50,2.8,53,3
Adidas SPORT PERFORMANCE,1,4999,2499,50,3.3,53,3
Adidas SPORT PERFORMANCE,1,4999,2499,50,3.9,56,3
Adidas ORIGINALS,0,12999,7799,40,3.6,75,2
Adidas ORIGINALS,1,7599,4559,40,0.0,94,2
Adidas CORE / NEO,1,6599,3959,40,4.1,60,1
Adidas CORE / NEO,1,6599,6599,0,4.2,16,1
Adidas ORIGINALS,1,7599,4559,40,5.0,94,2
Adidas ORIGINALS,1,7999,4799,40,4.5,23,2
Adidas SPORT PERFORMANCE,1,4999,2499,50,0.0,10,3
Adidas CORE / NEO,1,6999,4199,40,3.5,39,1
Adidas CORE / NEO,1,7999,4799,40,4.7,72,1
Adidas CORE / NEO,1,1299,779,40,3.5,86,1
Adidas SPORT PERFORMANCE,1,7999,4799,40,1.0,19,3
Adidas SPORT PERFORMANCE,0,12999,7799,40,3.6,48,3
Adidas CORE / NEO,1,5599,2799,50,4.5,16,1
Adidas CORE / NEO,1,3299,3299,0,2.8,2,1
Adidas SPORT PERFORMANCE,1,7999,3999,50,3.8,1,3
Adidas CORE / NEO,1,4599,2299,50,4.8,62,1
Adidas SPORT PERFORMANCE,1,4799,2879,40,3.0,26,3
Adidas SPORT PERFORMANCE,0,14999,8999,40,4.1,5,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,4.6,41,3
Adidas SPORT PERFORMANCE,1,4799,2879,40,0.0,64,3
Adidas CORE / NEO,1,5999,2999,50,1.0,59,1
Adidas SPORT PERFORMANCE,0,14999,7499,50,2.5,91,3
Adidas CORE / NEO,1,3299,1649,50,4.1,13,1
Adidas ORIGINALS,0,11999,5999,50,3.5,4,2
Adidas CORE / NEO,1,3799,3799,0,4.8,88,1
Adidas SPORT PERFORMANCE,1,6599,3959,40,4.1,53,3
Adidas SPORT PERFORMANCE,0,9999,9999,0,3.9,56,3
Adidas ORIGINALS,0,11999,11999,0,4.3,52,2
Adidas SPORT PERFORMANCE,0,9999,9999,0,2.8,87,3
Adidas CORE / NEO,1,6599,6599,0,4.7,40,1
Adidas CORE / NEO,1,5599,2799,50,3.9,87,1
Adidas CORE / NEO,1,3799,2279,40,3.9,76,1
Adidas SPORT PERFORMANCE,1,4599,4599,0,2.5,43,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,3.8,5,3
Adidas SPORT PERFORMANCE,1,4599,4599,0,3.2,94,3
Adidas SPORT PERFORMANCE,0,11999,7199,40,1.5,33,3
Adidas SPORT PERFORMANCE,1,4599,2299,50,3.4,17,3
Adidas SPORT PERFORMANCE,0,12999,6499,50,2.7,63,3
Adidas SPORT PERFORMANCE,1,4599,2299,50,3.0,59,3
Adidas CORE / NEO,1,3999,2399,40,1.0,18,1
Adidas SPORT PERFORMANCE,1,5999,2999,50,1.0,80,3
Adidas SPORT PERFORMANCE,0,10999,5499,50,3.1,74,3
Adidas ORIGINALS,0,10999,10999,0,3.4,38,2
Adidas SPORT PERFORMANCE,1,2799,1399,50,3.7,52,3
Adidas CORE / NEO,1,5599,2799,50,5.0,8,1
Adidas CORE / NEO,1,1499,899,40,3.5,48,1
Adidas CORE / NEO,1,4999,2999,40,4.5,7,1
Adidas ORIGINALS,1,2999,2999,0,4.1,88,2
Adidas SPORT PERFORMANCE,1,6999,6999,0,3.9,83,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,2.9,53,3
Adidas SPORT PERFORMANCE,0,14999,14999,0,5.0,67,3
Adidas SPORT PERFORMANCE,1,4799,2399,50,3.5,69,3
Adidas SPORT PERFORMANCE,0,9999,5999,40,3.3,58,3
Adidas CORE / NEO,1,3799,1899,50,3.5,99,1
Adidas SPORT PERFORMANCE,0,9999,5999,40,2.4,29,3
Adidas SPORT PERFORMANCE,0,15999,11199,30,3.6,19,3
Adidas SPORT PERFORMANCE,0,10999,5499,50,5.0,36,3
Adidas SPORT PERFORMANCE,1,4299,3439,20,4.9,44,3
Adidas SPORT PERFORMANCE,1,4299,3439,20,4.4,18,3
Adidas ORIGINALS,1,4999,4999,0,2.4,29,2
Adidas ORIGINALS,1,2999,2999,0,1.5,48,2
Adidas SPORT PERFORMANCE,1,3999,2399,40,2.4,21,3
Adidas ORIGINALS,1,2999,2999,0,3.7,74,2
Adidas SPORT PERFORMANCE,1,6999,4199,40,3.1,34,3
Adidas SPORT PERFORMANCE,0,14999,14999,0,2.8,31,3
Adidas ORIGINALS,1,5599,2799,50,3.7,31,2
Adidas SPORT PERFORMANCE,0,12999,12999,0,3.6,41,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,4.8,37,3
Adidas SPORT PERFORMANCE,1,3999,3999,0,5.0,29,3
Adidas SPORT PERFORMANCE,0,8999,8999,0,2.7,64,3
Adidas CORE / NEO,1,8999,5399,40,3.6,58,1
Adidas SPORT PERFORMANCE,1,3999,3999,0,2.2,45,3
Adidas ORIGINALS,0,10999,6599,40,2.5,69,2
Adidas SPORT PERFORMANCE,1,3999,3999,0,2.2,15,3
Adidas SPORT PERFORMANCE,1,5999,5999,0,4.9,68,3
Adidas SPORT PERFORMANCE,1,3999,3999,0,1.5,5,3
Adidas SPORT PERFORMANCE,1,4999,2499,50,2.5,15,3
Adidas SPORT PERFORMANCE,0,11999,11999,0,5.0,22,3
Adidas CORE / NEO,1,7999,4799,40,2.5,8,1
Adidas ORIGINALS,1,5999,5999,0,4.5,40,2
Adidas CORE / NEO,1,5599,5599,0,5.0,78,1
Adidas SPORT PERFORMANCE,0,12999,12999,0,3.7,22,3
Adidas SPORT PERFORMANCE,1,3999,3999,0,4.9,84,3
Adidas SPORT PERFORMANCE,0,7999,7999,0,2.7,50,3
Adidas SPORT PERFORMANCE,1,6999,6999,0,3.8,98,3
Adidas SPORT PERFORMANCE,0,9999,9999,0,3.4,81,3
Adidas SPORT PERFORMANCE,0,7999,7999,0,3.4,39,3
Adidas SPORT PERFORMANCE,0,12999,12999,0,2.6,71,3
Adidas SPORT PERFORMANCE,0,9999,9999,0,3.4,62,3
Adidas SPORT PERFORMANCE,1,4999,4999,0,4.7,89,3
Adidas SPORT PERFORMANCE,1,4799,4799,0,5.0,35,3
Adidas SPORT PERFORMANCE,0,14999,14999,0,4.8,21,3
Adidas SPORT PERFORMANCE,1,4799,4799,0,4.7,7,3
Adidas SPORT PERFORMANCE,0,14999,7499,50,3.4,58,3
Adidas CORE / NEO,1,9999,4000,60,2.7,92,1
Adidas CORE / NEO,1,5599,5599,0,4.8,55,1
Adidas SPORT PERFORMANCE,1,4999,4999,0,0.0,88,3
Adidas ORIGINALS,0,11999,7199,40,3.9,42,2
Adidas SPORT PERFORMANCE,0,12999,7799,40,3.6,68,3
Adidas SPORT PERFORMANCE,0,9999,9999,0,1.0,43,3
Adidas SPORT PERFORMANCE,0,10999,10999,0,4.9,47,3
Adidas SPORT PERFORMANCE,1,6999,6999,0,4.4,30,3
Adidas SPORT PERFORMANCE,1,3999,3999,0,2.0,87,3
Adidas SPORT PERFORMANCE,0,7999,7999,0,4.6,6,3
Adidas SPORT PERFORMANCE,0,14999,14999,0,4.4,89,3
Nike,2,0,7495,0,0.0,0,4
Nike,2,0,7495,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,9995,0,5.0,1,4
Nike,2,0,14995,0,5.0,2,4
Nike,2,0,9995,0,5.0,9,4
Nike,2,0,7495,0,4.5,67,4
Nike,2,0,10495,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,9995,0,4.4,34,4
Nike,2,0,14995,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,5495,0,0.0,0,4
Nike,1,7995,5597,0,4.2,6,4
Nike,2,0,14995,0,5.0,2,4
Nike,2,0,10995,0,4.4,22,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,14995,0,4.0,65,4
Nike,2,0,9995,0,0.0,0,4
Nike,1,0,2495,0,4.3,4,4
Nike,2,0,11995,0,0.0,0,4
Nike,1,0,1995,0,4.2,5,4
Nike,2,0,5995,0,4.9,7,4
Nike,0,15995,11997,0,0.0,0,4
Nike,2,0,13995,0,0.0,0,4
Nike,2,0,8995,0,0.0,0,4
Nike,2,0,7595,0,5.0,3,4
Nike,2,0,8995,0,1.0,1,4
Nike,2,0,9995,0,4.8,13,4
Nike,2,0,7995,0,4.9,7,4
Nike,2,0,6495,0,4.7,3,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,9995,0,4.5,61,4
Nike,2,0,12995,0,0.0,0,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,8995,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,10995,0,5.0,2,4
Nike,2,0,9995,0,4.5,31,4
Nike,2,0,11995,0,5.0,2,4
Nike,0,15995,11197,0,0.0,0,4
Nike,2,0,4995,0,0.0,0,4
Nike,2,0,14995,0,5.0,1,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,13995,0,3.0,2,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,6995,0,5.0,1,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,11995,0,5.0,2,4
Nike,0,13995,8397,0,5.0,2,4
Nike,2,0,9995,0,5.0,9,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,7995,0,3.1,8,4
Nike,2,0,14995,0,5.0,1,4
Nike,2,0,11995,0,0.0,0,4
Nike,0,12995,7797,0,3.9,33,4
Nike,0,9995,5997,0,3.7,27,4
Nike,2,0,8795,0,4.2,9,4
Nike,2,0,8995,0,0.0,0,4
Nike,2,0,7995,0,2.7,3,4
Nike,2,0,6995,0,0.0,0,4
Nike,2,0,14995,0,0.0,0,4
Nike,2,0,9995,0,5.0,1,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,7495,0,0.0,0,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,9995,0,2.6,11,4
Nike,0,10995,7697,0,3.9,10,4
Nike,2,0,7495,0,2.8,5,4
Nike,0,9995,6997,0,4.5,2,4
Nike,0,11995,9597,0,0.0,0,4
Nike,2,0,8495,0,5.0,2,4
Nike,0,15995,11197,0,2.9,12,4
Nike,1,7995,4797,0,5.0,3,4
Nike,0,15995,11197,0,0.0,0,4
Nike,2,0,6995,0,4.3,8,4
Nike,0,10995,8797,0,5.0,1,4
Nike,2,0,7995,0,5.0,1,4
Nike,2,0,11995,0,5.0,1,4
Nike,0,10995,6597,0,4.8,5,4
Nike,0,15995,12797,0,4.4,18,4
Nike,2,0,8495,0,0.0,0,4
Nike,0,10995,6597,0,4.0,1,4
Nike,0,11995,8397,0,3.7,3,4
Nike,2,0,13995,0,3.8,81,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,7595,0,5.0,6,4
Nike,2,0,9995,0,5.0,3,4
Nike,2,0,7995,0,0.0,0,4
Nike,1,8495,5947,0,4.0,3,4
Nike,2,0,7995,0,3.5,2,4
Nike,2,0,7995,0,0.0,0,4
Nike,0,15995,9597,0,4.4,7,4
Nike,0,9995,6997,0,4.0,25,4
Nike,2,0,5995,0,0.0,0,4
Nike,0,14995,10497,0,4.0,6,4
Nike,2,0,6995,0,4.3,12,4
Nike,0,10995,8797,0,4.3,9,4
Nike,2,0,12995,0,4.0,1,4
Nike,0,11995,8397,0,0.0,0,4
Nike,2,0,8995,0,0.0,0,4
Nike,2,0,7995,0,5.0,3,4
Nike,1,4995,3997,0,0.0,0,4
Nike,2,0,14995,0,0.0,0,4
Nike,2,0,11995,0,3.9,17,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,13995,0,4.5,2,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,8995,0,4.5,2,4
Nike,0,10995,7697,0,4.7,3,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,7995,0,5.0,3,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,9995,0,5.0,2,4
Nike,2,0,8995,0,4.8,20,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,7995,0,3.9,17,4
Nike,0,8995,7197,0,3.0,1,4
Nike,0,15995,11197,0,5.0,2,4
Nike,2,0,6995,0,4.9,8,4
Nike,1,0,1595,0,4.5,6,4
Nike,2,0,13995,0,4.6,68,4
Nike,0,11995,9637,0,4.4,27,4
Nike,2,0,12995,0,0.0,0,4
Nike,0,15995,11997,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,10995,0,3.7,31,4
Nike,2,0,6495,0,2.0,2,4
Nike,2,0,8995,0,4.8,4,4
Nike,2,0,9995,0,4.0,1,4
Nike,2,0,11995,0,5.0,2,4
Nike,0,8995,7197,0,4.4,7,4
Nike,2,0,12995,0,5.0,1,4
Nike,0,15995,12797,0,3.8,24,4
Nike,0,11995,7197,0,3.7,31,4
Nike,2,0,10995,0,4.5,2,4
Nike,2,0,13495,0,3.6,20,4
Nike,2,0,12995,0,0.0,0,4
Nike,2,0,7995,0,3.6,14,4
Nike,2,0,14995,0,4.6,15,4
Nike,2,0,11995,0,4.2,23,4
Nike,1,7495,5247,0,0.0,0,4
Nike,2,0,14495,0,4.3,105,4
Nike,2,0,13995,0,4.0,30,4
Nike,2,0,10995,0,3.9,61,4
Nike,2,0,10995,0,4.6,12,4
Nike,2,0,12995,0,0.0,0,4
Nike,1,5995,4497,0,5.0,1,4
Nike,2,0,5295,0,4.1,94,4
Nike,2,0,9995,0,4.2,30,4
Nike,2,0,8495,0,5.0,1,4
Nike,2,0,8995,0,4.6,34,4
Nike,1,7995,4797,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,0,15995,12797,0,4.2,62,4
Nike,2,0,12995,0,4.6,18,4
Nike,0,9995,7997,0,3.4,23,4
Nike,2,0,9995,0,4.7,9,4
Nike,0,13995,11197,0,0.0,0,4
Nike,2,0,7995,0,1.0,1,4
Nike,1,7495,5247,0,0.0,0,4
Nike,0,14995,8997,0,0.0,0,4
Nike,1,7995,6397,0,5.0,1,4
Nike,2,0,8995,0,0.0,0,4
Nike,2,0,9995,0,3.0,4,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,14995,0,0.0,0,4
Nike,0,12995,7797,0,4.4,12,4
Nike,2,0,9995,0,3.6,23,4
Nike,1,0,3995,0,4.0,1,4
Nike,2,0,14995,0,0.0,0,4
Nike,0,9995,5997,0,4.5,13,4
Nike,2,0,9995,0,5.0,1,4
Nike,2,0,12995,0,0.0,0,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,4495,0,0.0,0,4
Nike,2,0,10995,0,5.0,2,4
Nike,0,15995,11197,0,5.0,1,4
Nike,2,0,8995,0,5.0,2,4
Nike,0,12995,7797,0,3.7,19,4
Nike,1,7995,5597,0,4.4,5,4
Nike,2,0,10995,0,4.8,5,4
Nike,0,13995,11197,0,4.6,5,4
Nike,0,13995,8397,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,14995,0,3.3,13,4
Nike,1,0,1995,0,0.0,0,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,1,0,2495,0,4.3,12,4
Nike,1,8995,5397,0,4.6,23,4
Nike,2,0,14995,0,5.0,2,4
Nike,2,0,7995,0,0.0,0,4
Nike,1,7995,6397,0,3.0,6,4
Nike,0,11995,7197,0,3.2,5,4
Nike,0,9995,7997,0,3.7,11,4
Nike,2,0,12995,0,5.0,2,4
Nike,2,0,10995,0,5.0,1,4
Nike,1,7995,6397,0,5.0,1,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,6495,0,0.0,0,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,8995,0,4.2,5,4
Nike,2,0,10495,0,0.0,0,4
Nike,2,0,10995,0,4.7,3,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,11995,0,5.0,3,4
Nike,2,0,9495,0,4.5,4,4
Nike,2,0,13995,0,4.2,29,4
Nike,2,0,6495,0,2.0,1,4
Nike,2,0,8495,0,5.0,3,4
Nike,2,0,6995,0,0.0,0,4
Nike,2,0,7295,0,4.5,78,4
Nike,2,0,5995,0,0.0,0,4
Nike,0,11995,9597,0,4.2,6,4
Nike,2,0,7995,0,0.0,0,4
Nike,1,4995,3497,0,0.0,0,4
Nike,0,9995,6997,0,4.5,2,4
Nike,2,0,13995,0,5.0,1,4
Nike,2,0,14995,0,0.0,0,4
Nike,1,7995,6397,0,5.0,2,4
Nike,2,0,13995,0,0.0,0,4
Nike,0,10995,6597,0,4.5,2,4
Nike,2,0,14995,0,0.0,0,4
Nike,0,8995,6297,0,0.0,0,4
Nike,0,13995,11197,0,5.0,1,4
Nike,1,0,2795,0,3.0,5,4
Nike,0,10995,8797,0,4.4,10,4
Nike,2,0,6495,0,5.0,1,4
Nike,2,0,7495,0,0.0,0,4
Nike,2,0,10995,0,5.0,1,4
Nike,2,0,9995,0,5.0,1,4
Nike,2,0,5495,0,5.0,1,4
Nike,2,0,10995,0,0.0,0,4
Nike,0,9995,6997,0,3.6,10,4
Nike,1,6995,4897,0,5.0,1,4
Nike,2,0,13995,0,4.6,14,4
Nike,1,4995,3497,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,11995,0,4.3,10,4
Nike,2,0,13995,0,4.5,2,4
Nike,0,14995,8997,0,0.0,0,4
Nike,0,8995,6297,0,0.0,0,4
Nike,2,0,12995,0,0.0,0,4
Nike,0,15995,12797,0,4.5,2,4
Nike,1,6995,5597,0,2.5,6,4
Nike,1,4995,3497,0,0.0,0,4
Nike,1,2995,2097,0,0.0,0,4
Nike,2,0,4995,0,0.0,0,4
Nike,1,0,1595,0,3.8,5,4
Nike,2,0,14995,0,5.0,3,4
Nike,1,7995,6397,0,3.7,18,4
Nike,2,0,7595,0,4.5,13,4
Nike,2,0,11995,0,5.0,2,4
Nike,2,0,4995,0,0.0,0,4
Nike,2,0,10995,0,0.0,0,4
Nike,1,7995,4797,0,4.4,9,4
Nike,0,12995,9097,0,4.8,4,4
Nike,0,12995,9097,0,4.1,18,4
Nike,2,0,10995,0,5.0,1,4
Nike,2,0,4495,0,0.0,0,4
Nike,2,0,12995,0,5.0,1,4
Nike,1,7495,5247,0,0.0,0,4
Nike,0,12995,10397,0,4.1,72,4
Nike,2,0,5495,0,0.0,0,4
Nike,2,0,8995,0,5.0,1,4
Nike,2,0,7995,0,1.0,1,4
Nike,2,0,9995,0,4.7,3,4
Nike,2,0,9995,0,4.4,19,4
Nike,2,0,8995,0,5.0,6,4
Nike,0,15995,11197,0,5.0,4,4
Nike,2,0,4495,0,4.3,3,4
Nike,2,0,10995,0,4.1,19,4
Nike,2,0,6995,0,0.0,0,4
Nike,2,0,6995,0,4.0,6,4
Nike,2,0,4495,0,0.0,0,4
Nike,2,0,12995,0,3.9,10,4
Nike,0,10995,7697,0,4.3,3,4
Nike,2,0,6595,0,4.2,5,4
Nike,0,11995,7197,0,5.0,1,4
Nike,1,7495,5247,0,0.0,0,4
Nike,2,0,11995,0,0.0,0,4
Nike,0,11995,8397,0,5.0,4,4
Nike,2,0,4495,0,0.0,0,4
Nike,2,0,8495,0,0.0,0,4
Nike,0,15995,9597,0,3.0,5,4
Nike,1,7995,6397,0,2.4,5,4
Nike,1,8495,5947,0,5.0,1,4
Nike,2,0,9995,0,5.0,1,4
Nike,0,13995,9797,0,0.0,0,4
Nike,2,0,11995,0,4.8,4,4
Nike,1,8495,5947,0,4.0,5,4
Nike,2,0,6495,0,3.5,2,4
Nike,1,8995,5397,0,3.4,7,4
Nike,0,13995,11197,0,4.7,17,4
Nike,2,0,11995,0,0.0,0,4
Nike,0,10995,6597,0,4.1,13,4
Nike,2,0,9995,0,2.6,11,4
Nike,2,0,10995,0,4.2,9,4
Nike,1,4495,3147,0,2.0,1,4
Nike,2,0,5495,0,2.9,8,4
Nike,0,13995,8397,0,5.0,3,4
Nike,2,0,11995,0,4.5,2,4
Nike,2,0,7995,0,5.0,1,4
Nike,0,10995,7697,0,0.0,0,4
Nike,0,10995,7697,0,2.7,3,4
Nike,0,10995,8797,0,5.0,1,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,6995,0,3.8,6,4
Nike,1,7995,5597,0,3.9,25,4
Nike,2,0,6495,0,3.5,2,4
Nike,0,9995,7997,0,5.0,2,4
Nike,1,4995,3497,0,0.0,0,4
Nike,2,0,10995,0,4.3,3,4
Nike,2,0,11995,0,5.0,2,4
Nike,2,0,10995,0,4.4,5,4
Nike,0,15995,12797,0,2.7,3,4
Nike,2,0,6495,0,4.7,3,4
Nike,1,0,1595,0,0.0,0,4
Nike,2,0,9995,0,0.0,0,4
Nike,2,0,8495,0,0.0,0,4
Nike,0,15995,12797,0,4.4,18,4
Nike,0,14995,11997,0,4.4,26,4
Nike,0,9995,5997,0,3.4,26,4
Nike,0,15995,11197,0,0.0,0,4
Nike,2,0,11995,0,5.0,1,4
Nike,0,9995,7997,0,1.0,1,4
Nike,2,0,10995,0,3.7,31,4
Nike,1,0,2495,0,4.1,33,4
Nike,0,12995,10397,0,4.6,5,4
Nike,2,0,9995,0,4.8,4,4
Nike,0,11995,9597,0,4.8,5,4
Nike,2,0,10995,0,5.0,2,4
Nike,0,15995,11197,0,0.0,0,4
Nike,2,0,13995,0,4.8,12,4
Nike,2,0,10995,0,0.0,0,4
Nike,2,0,8995,0,4.8,20,4
Nike,0,13995,8397,0,5.0,1,4
Nike,2,0,4495,0,5.0,1,4
Nike,1,7495,5247,0,0.0,0,4
Nike,0,15995,11197,0,4.5,2,4
Nike,1,4495,3597,0,1.5,2,4
Nike,2,0,8995,0,4.5,63,4
Nike,2,0,7995,0,0.0,0,4
Nike,2,0,7495,0,2.8,5,4
Nike,1,4995,3997,0,0.0,0,4
Nike,1,7895,6317,0,3.8,4,4
Nike,2,0,11995,0,0.0,0,4
Nike,2,0,13995,0,0.0,0,4
Nike,0,10995,7697,0,5.0,1,4
Nike,0,15995,12797,0,4.5,6,4
Nike,2,0,5995,0,0.0,0,4
Nike,2,0,7495,0,5.0,1,4
